# BEAST v1.8.2, r6687
# Generated Sat Oct 15 15:06:21 CEST 2016 [seed=1476536779168]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(untitled1)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	speciation
1750000	-15822.889445342165	1288.1453351402436	-17111.03478048241	0.21127142280818073	0.21127142280818073	53.65388811565741	9.458307261620611	0.38136407830915026	0.1434264572263419	0.11288103962838991	0.36232842483611893	0.2550142024516621	1.0	-17111.03478048241	1522.107219011926
1760000	-15822.5771633375	1282.512547491729	-17105.08971082923	0.21068351619105752	0.21068351619105752	57.70487725300446	9.169074222998583	0.38870317975673	0.1413012736861588	0.1033964509035153	0.3665990956535969	0.2524825699258206	1.0	-17105.08971082923	1516.413835708358
1770000	-15889.239197335308	1273.6236702308454	-17162.862867566153	0.23475687360608383	0.22653650299790545	46.41954411724304	10.866362327024389	0.3775982400027842	0.1389207876758109	0.10276881567253036	0.38071215664887553	0.25351993954174623	1.0	-17162.862867566153	1507.8382541046308
1780000	-15795.306667421342	1288.5926558988879	-17083.89932332023	0.26608396043635313	0.21728069130122254	56.14767210425122	10.312107536632723	0.3838707618963725	0.13750037855156144	0.10711573807095018	0.37151312148111687	0.2596868093177887	1.0	-17083.89932332023	1522.721668811396
1790000	-15805.853904429963	1263.3666854406351	-17069.220589870598	0.25466054781411485	0.23117505393222318	49.9816690355257	9.83908036725833	0.39305085267299056	0.143009440894352	0.10711573807095018	0.3568239683617082	0.27491764505964955	1.0	-17069.220589870598	1497.4398400888579
1800000	-15800.390592577758	1289.8829338261571	-17090.273526403915	0.22620747328820998	0.20874460060297537	50.834589743662875	9.999452202018093	0.38197187603429417	0.14100568856696455	0.1181947147096466	0.35882772068909563	0.2640303868910327	1.0	-17090.273526403915	1523.9638763831213
1810000	-15848.429681668043	1270.167329343672	-17118.597011011716	0.2310770410834192	0.2127808434209716	49.86474270525212	10.682554633205383	0.3754333211061973	0.14587367701096138	0.1205635714779112	0.358129430404931	0.2708835813956629	1.0	-17118.597011011716	1504.3845443331631
1820000	-15841.24853700909	1246.8526202798962	-17088.101157288987	0.2461737502605128	0.22409577001096884	48.82502767596327	8.823073167782828	0.362516877036348	0.14882691073048035	0.1172031868511543	0.37145302538201824	0.270345233934892	1.0	-17088.101157288987	1480.7217094112261
1830000	-15835.712758448815	1258.9397370012412	-17094.652495450056	0.2549449538761651	0.22887964637101682	46.39655505412239	9.914443400531136	0.3688590145504127	0.14610405535192722	0.1172031868511543	0.3678337432465067	0.2655109037741444	1.0	-17094.652495450056	1493.0080090463528
1840000	-15792.355919601865	1301.323632003212	-17093.679551605077	0.23169053513278684	0.21989303589930792	54.99236066374243	9.488980985385492	0.3718484570325774	0.1360289178624734	0.1248184082289436	0.3673042168760065	0.2794307545407125	1.0	-17093.679551605077	1535.3401739336034
1850000	-15847.445159105015	1257.861812182005	-17105.30697128702	0.2696212753350355	0.22079927214460837	48.97102772175806	9.496539199360738	0.382891566074632	0.1512947223024135	0.11530842440852446	0.350505287214431	0.2558089001479577	1.0	-17105.30697128702	1491.832543848285
1860000	-15827.29284441815	1292.1008425497264	-17119.393686967876	0.26741860061876677	0.2198975098820667	54.364795358795384	9.651420445218962	0.3855462680136672	0.14454887309292835	0.11559397013173366	0.35431088876167177	0.2550484301283417	1.0	-17119.393686967876	1526.099266422025
1870000	-15795.669516026253	1320.715944202068	-17116.38546022832	0.22676849539112562	0.20483497488913197	55.89611838534641	9.326124119786094	0.3855462680136672	0.13809197466900455	0.12205086855565744	0.35431088876167177	0.24991524724133848	1.0	-17116.38546022832	1554.6423884672452
1880000	-15855.827210176778	1296.5555206464862	-17152.382730823265	0.22307496682384514	0.21526258420510866	51.10996464086712	9.000141552552996	0.3846334167015684	0.13900482598110334	0.12205086855565744	0.35431088876167177	0.27977604804607714	1.0	-17152.382730823265	1530.478440242759
1890000	-15794.661547536807	1280.7295917364704	-17075.391139273277	0.21016593914828494	0.21016593914828494	48.899472477894946	9.43887193785776	0.3672452062673239	0.14922879929522126	0.12205086855565744	0.36147512588179836	0.26413644390858393	1.0	-17075.391139273277	1514.7060230143238
1900000	-15848.496303930347	1284.8951537828223	-17133.39145771317	0.22113730268888976	0.22113730268888976	49.94999581135064	8.973585388342546	0.38160013956438593	0.1388440969902507	0.11820825451307909	0.36134750893228523	0.2691235825223306	1.0	-17133.39145771317	1518.7915520210418
1910000	-15845.747797906353	1289.0045650493537	-17134.752362955707	0.25088980133393735	0.21385546637530908	48.47443571184748	9.328336018638334	0.3560863660977214	0.13557090838284455	0.12722684017769742	0.38111588534173757	0.25882120843289724	1.0	-17134.752362955707	1522.9492455070144
1920000	-15858.958040194857	1250.7698131032582	-17109.727853298114	0.2701531057624939	0.21509056015021585	49.37726639421105	10.014387315239293	0.38832838372330897	0.13622630211172002	0.11339392586894274	0.3620513882960292	0.2579809426797056	1.0	-17109.727853298114	1484.841394122752
1930000	-15823.373795059955	1301.3815380150907	-17124.755333075045	0.22944234953418421	0.18935610649580245	50.65773178208823	9.654450280620344	0.3863916526872006	0.13622630211172002	0.11339392586894274	0.36398811933213754	0.2476656738971131	1.0	-17124.755333075045	1535.3657648213414
1940000	-15849.66257210336	1291.9078367594705	-17141.57040886283	0.21584564821620644	0.21281216086328184	52.68338557937285	8.86313401950081	0.37416116463371996	0.13877569534380207	0.1193298003205981	0.3677333397018808	0.277336608888871	1.0	-17141.57040886283	1525.7988589690972
1950000	-15844.01079025158	1281.434744173627	-17125.445534425206	0.2399457716305835	0.2399457716305835	55.66660939477856	9.404602569789192	0.36751728398289835	0.13877569534380207	0.1193298003205981	0.37437722035270243	0.2646342465480679	1.0	-17125.445534425206	1515.405640223517
1960000	-15810.954781840148	1289.6351039309016	-17100.58988577105	0.24245025034355788	0.22189980114564767	52.99714348813603	9.30096203895865	0.3584812380415231	0.1490194426767187	0.11930183994074767	0.3731974793410115	0.2576064085708605	1.0	-17100.58988577105	1523.5720995592453
1970000	-15889.363617024464	1257.1601989906985	-17146.523816015164	0.22250062434711398	0.22250062434711398	49.11647870517968	9.264339147921044	0.36712741569724117	0.1485617588308317	0.11065566228502959	0.3736551631868985	0.26090941146040747	1.0	-17146.523816015164	1491.0967542493624
1980000	-15826.556364407674	1297.3564933413338	-17123.91285774901	0.21923520771480842	0.21923520771480842	55.518694944737746	9.041943611973664	0.3615142577155117	0.14850670277747158	0.12415305030604895	0.36582598920096876	0.2525023425548478	1.0	-17123.91285774901	1531.233056855621
1990000	-15816.350271077823	1306.8609816787248	-17123.211252756548	0.21166936610554973	0.21166936610554973	54.10756435886568	8.892341612223866	0.37127868091526967	0.13993037749984313	0.12296495238391944	0.36582598920096876	0.2525023425548478	1.0	-17123.211252756548	1540.7081174015345
2000000	-15859.470916247315	1289.3075008711064	-17148.77841711842	0.21756186389774082	0.21756186389774082	51.518211590061576	9.184093213036414	0.3772036233544163	0.15097659973149674	0.1143034246267829	0.357516352287305	0.26479399496172185	1.0	-17148.77841711842	1523.236323006707
2010000	-15898.123840995511	1276.9790663511196	-17175.10290734663	0.2303460326996716	0.2303460326996716	48.60058520546958	9.713347827170157	0.38177617788717116	0.14707859040504506	0.10938654842833065	0.36175868327945404	0.2572101174979087	1.0	-17175.10290734663	1510.9934093322454
2020000	-15833.619659789876	1309.9956804490007	-17143.615340238877	0.22450295751950466	0.19959293750034696	53.22932411120972	10.036355664935451	0.37458491881984324	0.13732441699731335	0.10938654842833065	0.3787041157545137	0.2499089341883973	1.0	-17143.615340238877	1544.0551390477801
2030000	-15833.524199568808	1299.5417198150471	-17133.065919383855	0.21129491638007455	0.21034278255772984	52.18248012028043	9.20772350752023	0.38201496622362147	0.1284106500847561	0.12724410247648837	0.3623302812151349	0.26357839256665266	1.0	-17133.065919383855	1533.4726847437582
2040000	-15824.09695390467	1318.3003140124406	-17142.39726791711	0.20573447603042905	0.19406233653203925	56.75272493837567	9.272190143665622	0.38201496622362147	0.1284106500847561	0.11851895976474815	0.3710554239268751	0.26313348727758423	1.0	-17142.39726791711	1552.2428294854021
2050000	-15849.562649952975	1289.286911568335	-17138.84956152131	0.21736512650893683	0.21736512650893683	51.386344885957	9.272190143665622	0.370749014196194	0.14697401165935484	0.11720256870145758	0.3650744054429944	0.2505543452887106	1.0	-17138.84956152131	1523.204268757319
2060000	-15804.375343000607	1330.3908405950506	-17134.766183595657	0.20513426758979736	0.20513426758979736	55.74399545892088	9.279968833048988	0.37192104898316275	0.14261921657467536	0.12038532899916826	0.3650744054429944	0.2505543452887106	1.0	-17134.766183595657	1564.3096951110485
2070000	-15821.514773060679	1295.7518728612824	-17117.26664592196	0.23879381461671878	0.23879381461671878	53.84523934361559	9.084616413644424	0.3766805599832142	0.13894896212166158	0.11625663454043311	0.3681138433546919	0.2599096189914175	1.0	-17117.26664592196	1529.651587990814
2080000	-15874.576518200325	1260.8822349395039	-17135.45875313983	0.22135853664524094	0.22135853664524094	53.128536473903374	9.485288079568724	0.37240031337517	0.14771297639737854	0.1116445767289591	0.3682421334984931	0.26160555032517363	1.0	-17135.45875313983	1494.8624258199068
2090000	-15829.067410190144	1272.293198712725	-17101.36060890287	0.2348380600707699	0.2348380600707699	48.11075241486596	9.507801495481878	0.3736408007603918	0.1401939122151363	0.11902030501902504	0.3671449820054476	0.26160555032517363	1.0	-17101.36060890287	1506.2776582539886
2100000	-15789.430818602175	1307.7711173829243	-17097.2019359851	0.21132690970447843	0.21132690970447843	51.20434591471535	9.596844368867291	0.3605150061487749	0.13808145302640504	0.12275731253200371	0.3786462282928171	0.24055737840292896	1.0	-17097.2019359851	1541.7302999803114
2110000	-15827.345161317033	1272.3875278513478	-17099.73268916838	0.22368906117308437	0.22368906117308437	48.82247291648582	9.494415300099003	0.36624117839853926	0.15041838980221386	0.11732935603255827	0.3660110757666893	0.26604525548750513	1.0	-17099.73268916838	1506.378329496856
2120000	-15821.782070721678	1262.2455738352871	-17084.027644556965	0.21391816638722677	0.21391816638722677	47.30094580548899	8.848052602195102	0.37119238300266433	0.15080649838775223	0.11732935603255827	0.3606717625770258	0.26238543614300464	1.0	-17084.027644556965	1496.1037033820812
2130000	-15812.60373873076	1297.3775819310304	-17109.98132066179	0.23733591344185814	0.23733591344185814	54.67018183973096	9.18001008210437	0.387320437411895	0.13539146017152326	0.1191020098114192	0.3581860926051632	0.24262198310396993	1.0	-17109.98132066179	1531.2612689283214
2140000	-15828.721900946384	1302.9807411433721	-17131.702642089756	0.19981428412642702	0.19981428412642702	56.173230889389245	9.595170871188861	0.39010163491667527	0.14079849213883888	0.12041597680805857	0.3486838961364279	0.24517067129104825	1.0	-17131.702642089756	1536.9488351486857
2150000	-15834.092814261528	1287.0759380827308	-17121.16875234426	0.22039481118518625	0.22039481118518625	50.713315456387114	9.595170871188861	0.39080665989505	0.13452738547128168	0.11656152009230952	0.35810443454135943	0.25605048086048504	1.0	-17121.16875234426	1521.0657917071833
2160000	-15768.384998594629	1331.57314574037	-17099.958144335	0.1908953858399602	0.1908953858399602	57.95240480854833	8.909107813968914	0.38626878851765656	0.13452738547128168	0.12109939146970296	0.35810443454135943	0.25141911330958094	1.0	-17099.958144335	1565.4214286503045
2170000	-15826.090608863225	1307.1837116682434	-17133.27432053147	0.20210387158850504	0.20210387158850504	51.82290740736919	9.98352318652485	0.3828069685080907	0.14053225147644732	0.10777996703992948	0.3688808129755331	0.25141911330958094	1.0	-17133.27432053147	1541.2365092272037
2180000	-15807.279191273028	1311.1355323611501	-17118.414723634178	0.19842501255206352	0.19842501255206352	56.16000889612742	9.614269855754213	0.39088441172003546	0.13133032618667512	0.10761284452356676	0.3701724175697233	0.27122608782808133	1.0	-17118.414723634178	1545.1593320955387
2190000	-15832.68785222127	1282.3600368241446	-17115.047889045414	0.20938052026193782	0.20938052026193782	51.1224434659638	9.217658433429408	0.3913828995105892	0.14649789336459185	0.11640777007218066	0.34571143705263896	0.26167667902811625	1.0	-17115.047889045414	1516.2891191345177
2200000	-15814.380562210921	1294.3766319578865	-17108.757194168807	0.20950307866913045	0.20950307866913045	56.99495937115533	9.295940551228604	0.38827279306501655	0.14178239291309336	0.1255014922347834	0.34444332178710735	0.25385591145805597	1.0	-17108.757194168807	1528.3051614942972
2210000	-15825.872822729638	1282.6046238767883	-17108.477446606426	0.22193572132399844	0.22193572132399844	54.42478590233922	9.690667834940163	0.406307996785267	0.14287160994265033	0.11255658087819377	0.33826381239388953	0.2568990426747131	1.0	-17108.477446606426	1516.6141035077526
2220000	-15838.027831364045	1257.9624131348644	-17095.99024449891	0.22671870195423618	0.22671870195423618	48.43968454625481	9.163679350037443	0.39790528850229284	0.14287160994265033	0.12095928916116797	0.33826381239388953	0.25934623112572286	1.0	-17095.99024449891	1491.8763822628391
2230000	-15834.839880376303	1293.9709150136455	-17128.81079538995	0.22226587230707384	0.22226587230707384	55.752028475272596	9.643772468378572	0.38028488676189187	0.14287160994265033	0.11723241764123501	0.35961108565422345	0.25108052410798154	1.0	-17128.81079538995	1527.959967675623
2240000	-15820.197668945399	1305.4540028447404	-17125.65167179014	0.19204610941359762	0.19204610941359762	53.9432639054656	8.715772462768568	0.38028488676189187	0.14287160994265033	0.11550829043201784	0.3613352128634406	0.25108052410798154	1.0	-17125.65167179014	1539.2631545554568
2250000	-15845.947199531585	1290.8332836674178	-17136.780483199003	0.20268991588776017	0.20268991588776017	52.17978049353478	8.692072632874693	0.372740760809617	0.14218376492276233	0.11550829043201784	0.3695671838356035	0.24234332869244699	1.0	-17136.780483199003	1524.620210044802
2260000	-15825.6757821569	1293.904563796859	-17119.58034595376	0.2056780629498449	0.2056780629498449	51.11279214864879	9.575489836218273	0.372740760809617	0.14878432329203564	0.10890773206274454	0.3695671838356035	0.2761352110255209	1.0	-17119.58034595376	1527.930877591346
2270000	-15827.435185436749	1286.152507189144	-17113.587692625893	0.22279564033101112	0.22279564033101112	53.535048979521434	9.575489836218273	0.3690125028619331	0.14479369175383555	0.10890773206274454	0.37728607332148745	0.24869000055467522	1.0	-17113.587692625893	1520.1239305626893
2280000	-15825.880129860969	1266.0775856083446	-17091.957715469314	0.2187295094158112	0.2187295094158112	51.68684836323027	9.507548801324353	0.3690125028619331	0.1412599740558496	0.11179510982332709	0.3779324132588908	0.26907875367526707	1.0	-17091.957715469314	1500.076943680356
2290000	-15818.660756933421	1306.2871063453726	-17124.947863278794	0.19627875154251234	0.19627875154251234	52.75503835625718	8.716627843736402	0.3596825560299311	0.14304948839741638	0.1153153915704544	0.3819525640021987	0.2654421808725154	1.0	-17124.947863278794	1540.1251526889293
2300000	-15868.448136211025	1280.4176144243925	-17148.865750635417	0.20074324244568198	0.20074324244568198	58.05386317093833	9.377297403901187	0.36056347128987326	0.14447472992985966	0.11474399577046103	0.3802178030098066	0.27526442912291227	1.0	-17148.865750635417	1514.4045562305887
2310000	-15836.018402417025	1287.3716112973289	-17123.390013714354	0.20085013221083164	0.20085013221083164	49.749991301133214	9.501799206482204	0.36056347128987326	0.14447472992985966	0.11474399577046103	0.3802178030098066	0.24972967720036254	1.0	-17123.390013714354	1521.3311816646253
2320000	-15831.804843112232	1300.6749466266504	-17132.47978973888	0.19112656861734242	0.19112656861734242	54.300031691063985	9.226324177357647	0.36056347128987326	0.1378977120864988	0.12132101361382187	0.3802178030098066	0.25105009334431294	1.0	-17132.47978973888	1534.5844501091417
2330000	-15829.61387488215	1297.6474434821903	-17127.26131836434	0.20312761236936766	0.20312761236936766	51.30759110917029	9.226324177357647	0.36396516706187537	0.14561050790887264	0.1186649104107579	0.37175941461849465	0.24933934445620726	1.0	-17127.26131836434	1531.5535254669053
2340000	-15813.93179973232	1310.1971196478225	-17124.128919380142	0.19986492877103304	0.19986492877103304	53.66678242418668	9.52197918290501	0.3820360047624925	0.14561050790887264	0.1155998977703099	0.35675358955832553	0.243635762584877	1.0	-17124.128919380142	1544.1483244340427
2350000	-15846.277429105323	1282.2831897398555	-17128.56061884518	0.22235362580388973	0.22235362580388973	48.989190205852836	9.308268279049322	0.37050878114168084	0.14905246765919905	0.12368516164079518	0.35675358955832553	0.24616254372114332	1.0	-17128.56061884518	1516.1987012537613
2360000	-15820.320323263515	1294.5742950072358	-17114.89461827075	0.21055030550086995	0.21055030550086995	48.88529230099105	9.34377895819936	0.38237271644490683	0.14811540606463436	0.12064368835174558	0.34886818913871387	0.2614341440646582	1.0	-17114.89461827075	1528.5271616877326
2370000	-15816.138191373055	1292.5270935151132	-17108.665284888168	0.2112876695054838	0.2112876695054838	53.502625739767865	9.21356814476681	0.361153620252913	0.14554981833816366	0.12064368835174558	0.3726528730571784	0.26255689088235795	1.0	-17108.665284888168	1526.4571455975433
2380000	-15819.283007723941	1292.8354119755795	-17112.11841969952	0.2216992830748395	0.2216992830748395	54.411125394050316	9.6032956834463	0.361153620252913	0.14554981833816366	0.12064368835174558	0.3726528730571784	0.265998688531723	1.0	-17112.11841969952	1526.8466918681693
2390000	-15804.960264112755	1306.0561857922705	-17111.016449905026	0.21477930585684205	0.21477930585684205	55.690962758793326	10.585708932205286	0.3871509032737341	0.14074186460608415	0.11059613365125212	0.3615110984689303	0.25694353652393936	1.0	-17111.016449905026	1540.2284630700365
2400000	-15785.951510010776	1299.0703313088031	-17085.02184131958	0.22529189685914672	0.22529189685914672	54.37878457731315	9.910316082365656	0.3892281580349378	0.13123640249857993	0.1180243409975526	0.3615110984689303	0.24247565751602548	1.0	-17085.02184131958	1533.091771709297
2410000	-15825.139493620572	1309.9739503538906	-17135.113443974464	0.2033929906272833	0.2033929906272833	56.067720704844184	9.48582783519748	0.38683834509384124	0.13123640249857993	0.1180243409975526	0.3639009114100269	0.2502842881712416	1.0	-17135.113443974464	1543.9316011268209
2420000	-15816.209278722197	1299.4273852534411	-17115.636663975638	0.20889896459109028	0.20889896459109028	53.83817715025396	9.71903588909129	0.37708616809549594	0.1375900771240556	0.1180243409975526	0.3672994137828965	0.2352200842001992	1.0	-17115.636663975638	1533.3988108404242
2430000	-15857.492270488317	1280.760900171168	-17138.253170659485	0.20776291604536107	0.20776291604536107	53.54721239941753	9.05802301293949	0.3810186520415741	0.1432253476347356	0.11084874717134466	0.36490725315234634	0.24560796038462226	1.0	-17138.253170659485	1514.6268193265782
2440000	-15898.402024594574	1259.8518088821709	-17158.253833476745	0.2166115579318514	0.2166115579318514	49.741529653306245	9.263396887006529	0.3772538561135555	0.1432253476347356	0.11084874717134466	0.36867204908036494	0.253889124555404	1.0	-17158.253833476745	1493.7741420370319
2450000	-15842.1663619242	1274.074747744749	-17116.24110966895	0.23106289418525572	0.23106289418525572	48.50937963333985	9.515733707951874	0.3916863007700341	0.1432253476347356	0.1077125303090902	0.3573758212861408	0.2501306988713838	1.0	-17116.24110966895	1508.037760019443
2460000	-15839.692469762902	1286.756134640475	-17126.448604403377	0.2232448652718687	0.2232448652718687	53.31747619617884	9.402862047951263	0.38744140600190474	0.148508120815389	0.1077125303090902	0.3563379428736168	0.2501306988713838	1.0	-17126.448604403377	1520.6976914893517
2470000	-15823.034763418811	1293.0345933157655	-17116.069356734577	0.2201742973751402	0.2201742973751402	51.52817786597834	9.429645289962455	0.3906086538045926	0.1338735156953137	0.11348582905512908	0.3620320014449654	0.2479568514742816	1.0	-17116.069356734577	1526.976908557496
2480000	-15833.051746373174	1298.8402077523965	-17131.89195412557	0.19733071408776448	0.19733071408776448	50.779594481878995	9.429324504438112	0.3714197028806314	0.1381892733610081	0.1159522381936135	0.37443878556474774	0.25628360790234334	1.0	-17131.89195412557	1532.799115406129
2490000	-15822.312267205969	1273.1913783049426	-17095.50364551091	0.22787864691131754	0.22787864691131754	51.51019092064454	9.02454871507197	0.38051300401663946	0.14443149898922886	0.11194358974385661	0.36311190725027587	0.2683638955942649	1.0	-17095.50364551091	1507.0962592467497
2500000	-15837.080308368797	1286.0735739967977	-17123.153882365594	0.23743939204522546	0.23743939204522546	54.203286509043814	9.507502269432038	0.3889918562988956	0.14945825181476374	0.10852251221638994	0.3530273796699515	0.25344002874865035	1.0	-17123.153882365594	1520.0416458028387
2510000	-15809.59921007579	1268.8003134969156	-17078.399523572705	0.23069063772636683	0.23069063772636683	50.59285320765479	9.734190924275621	0.3917399365365654	0.13464174535507975	0.12059093843840411	0.3530273796699515	0.2539436490570767	1.0	-17078.399523572705	1502.8120155894214
2520000	-15853.665666147357	1277.332929385604	-17130.99859553296	0.22208638081819	0.22208638081819	51.271499772919874	9.326594669891863	0.37554594348599746	0.14879046872909119	0.12059093843840411	0.355072649346508	0.2527241486066943	1.0	-17130.99859553296	1511.2650817163692
2530000	-15874.1946248555	1265.0346285186579	-17139.229253374157	0.2513791530617395	0.2513791530617395	48.81294814379628	9.862087372413212	0.373639153443119	0.1474406880223515	0.11595685525117976	0.3629633032833505	0.272631722230814	1.0	-17139.229253374157	1499.107471499043
2540000	-15857.9785959857	1280.0396810551863	-17138.018277040886	0.22436517992013852	0.22436517992013852	51.49241925574569	10.117348660807373	0.3954790140909702	0.1474406880223515	0.11189079618501446	0.3451895017016646	0.2497318186711304	1.0	-17138.018277040886	1514.1135628944003
2550000	-15817.854974706239	1296.221880633267	-17114.076855339506	0.22006566369465494	0.22006566369465494	58.96111422237563	10.117348660807373	0.40860311359748863	0.13584452389015317	0.11036286081069434	0.3451895017016646	0.2445262379990872	1.0	-17114.076855339506	1530.2853513111368
2560000	-15827.538724379321	1283.3263540997334	-17110.865078479055	0.2246164918029878	0.2246164918029878	50.71133971692406	8.855698684760004	0.37460290846816935	0.13790352597845842	0.11932076487165937	0.36817280068171365	0.25783827763105194	1.0	-17110.865078479055	1517.1769057860008
2570000	-15799.720058763969	1299.1807765554677	-17098.900835319437	0.19812334629024544	0.19812334629024544	53.365743259656874	9.1750667564483	0.3800679163345818	0.13758180030010403	0.11822342677158387	0.36412685659373106	0.25530333350813095	1.0	-17098.900835319437	1533.088868173039
2580000	-15888.74438838605	1255.8209553573079	-17144.565343743358	0.21841685651276999	0.21841685651276999	48.5771368584706	9.276766587663104	0.3789127709383223	0.1554435565931746	0.11835700063269633	0.3472866718358075	0.2518486464389661	1.0	-17144.565343743358	1489.7417821700212
2590000	-15830.877228716201	1287.40810784136	-17118.28533655756	0.21408610677029066	0.21408610677029066	53.33245889245846	10.034086247938161	0.3709683030302662	0.13612996819017872	0.12588149847042476	0.3670202303091311	0.2534793992967345	1.0	-17118.28533655756	1521.4742921893428
2600000	-15871.062969630653	1288.4508714838519	-17159.513841114505	0.20146249095872645	0.20146249095872645	52.70734568315058	9.422905349868172	0.3709683030302662	0.14746894990751827	0.11454251675308522	0.3670202303091311	0.24901964971058682	1.0	-17159.513841114505	1522.3940282667606
2610000	-15855.474091862001	1274.9301736041928	-17130.404265466193	0.2136573020365278	0.2136573020365278	50.46457667056456	9.377730636188016	0.36694395414128333	0.14746894990751827	0.11856686564206807	0.3670202303091311	0.2634354381777029	1.0	-17130.404265466193	1508.893540241294
2620000	-15846.570209398347	1273.1507529817263	-17119.720962380074	0.21843448101024274	0.21843448101024274	48.70844365695981	9.973029935106371	0.3893198379614806	0.14972893541437599	0.11299460180007992	0.34795662482406425	0.24696489922049425	1.0	-17119.720962380074	1507.1927152874352
2630000	-15849.253011444507	1288.2511246627369	-17137.504136107244	0.246562429237153	0.246562429237153	52.125067133395945	10.534967014961266	0.41292793290775226	0.13369692408484105	0.11299460180007992	0.3403805412073276	0.257141085326819	1.0	-17137.504136107244	1522.4148187492026
2640000	-15869.62187571557	1274.3763720660236	-17143.998247781594	0.221206781355521	0.221206781355521	49.17411152806311	9.356658398508895	0.3824140539364359	0.13798238135000893	0.11299460180007992	0.36660896291347606	0.25586863367077634	1.0	-17143.998247781594	1508.3205742612581
2650000	-15892.019816183409	1257.1072752738246	-17149.127091457234	0.21700004420238964	0.21700004420238964	47.1454938629488	10.284290842954979	0.37824518221553693	0.14378930431087802	0.10911870472092336	0.36884680875266246	0.26511889241802644	1.0	-17149.127091457234	1491.2421486298679
2660000	-15841.014977082415	1287.436427364327	-17128.451404446743	0.21393598773452854	0.21393598773452854	48.852727029329515	9.890292627508805	0.39876023231834223	0.1352930269787716	0.11154285688522546	0.35440388381766147	0.27190924909913783	1.0	-17128.451404446743	1521.513039334125
2670000	-15833.542025712857	1297.1347855708295	-17130.676811283687	0.206911559702786	0.206911559702786	51.90350136775868	8.486800800432935	0.3703665121015967	0.14989269719800122	0.11154285688522546	0.3681979338151774	0.2678502664008583	1.0	-17130.676811283687	1530.9312295601321
2680000	-15848.130309440876	1276.2570975554436	-17124.38740699632	0.20918768337381027	0.20918768337381027	50.40623268936448	9.462754633193622	0.3703665121015967	0.14254723359353552	0.11888832048969117	0.3681979338151774	0.24702070591767292	1.0	-17124.38740699632	1510.20383974557
2690000	-15871.044282989114	1249.0510716540814	-17120.095354643196	0.23564102362716757	0.23564102362716757	47.51909811172038	10.049000315938029	0.3764594342798421	0.13792217155061154	0.12085684686542393	0.36476154730412325	0.2694227938666801	1.0	-17120.095354643196	1483.1518701429536
2700000	-15826.574445726208	1304.5027694926398	-17131.077215218847	0.21728582995995163	0.21728582995995163	52.595173689553654	9.34296472177893	0.37745760800584477	0.13692399782460882	0.12413139933453006	0.3614869948350171	0.2612081747923838	1.0	-17131.077215218847	1538.4550282271587
2710000	-15863.87285357026	1285.1481615629293	-17149.02101513319	0.21903158034781905	0.21903158034781905	50.77708101006766	9.423847480919465	0.37774438884562894	0.1379149458737221	0.12170317036293675	0.36263749491771297	0.24999727910020206	1.0	-17149.02101513319	1519.0934531296323
2720000	-15833.28722933703	1287.2446587412576	-17120.531888078287	0.21237316340380188	0.21237316340380188	51.55571412734679	9.725466550120844	0.36405142376846517	0.15031569116303706	0.112213202269188	0.3734196827993106	0.26008937559605844	1.0	-17120.531888078287	1521.267023834746
2730000	-15863.551159773095	1286.4056005858336	-17149.956760358928	0.2090869835374926	0.2090869835374926	50.52114209176613	9.725466550120844	0.35955651386465076	0.14693195075787296	0.112213202269188	0.3812983331082891	0.2390131989245904	1.0	-17149.956760358928	1520.385813325979
2740000	-15874.176238636339	1255.5341271738603	-17129.7103658102	0.23256939155755202	0.22039298878564437	46.32857547969429	9.976964132096079	0.387346537486903	0.14693195075787296	0.112213202269188	0.35350830948603684	0.25855727631958003	1.0	-17129.7103658102	1489.5999968058675
2750000	-15855.602017649608	1274.4033917274776	-17130.005409377085	0.2293209833225526	0.2293209833225526	49.77689458088104	9.529168340109473	0.3922144611863082	0.13944338037306367	0.11595436344899115	0.3523877949916378	0.2592413995852356	1.0	-17130.005409377085	1508.3871682092881
2760000	-15815.539577700143	1290.369258027611	-17105.908835727754	0.2026720045774538	0.2026720045774538	49.46851603757936	9.076531486961555	0.3820494119711336	0.14172056736893734	0.12231328026360837	0.3539167403963215	0.2550286053695353	1.0	-17105.908835727754	1524.2576334864627
2770000	-15785.97423139412	1298.2296993158134	-17084.203930709933	0.198574231749726	0.198574231749726	51.52216133572742	9.076531486961555	0.38032261124843847	0.14342481928620052	0.11487022135391517	0.3613823481114467	0.2530301216413582	1.0	-17084.203930709933	1532.1140778072088
2780000	-15824.26925526414	1270.9041980251545	-17095.173453289295	0.2111147130077743	0.2111147130077743	51.065336596910704	9.182654598416594	0.3909401069419522	0.14342481928620052	0.10866665182489645	0.3569684219469517	0.26039400644166427	1.0	-17095.173453289295	1504.8239414750205
2790000	-15855.66001090321	1262.2969916613786	-17117.957002564588	0.23593309487523198	0.23593309487523198	51.22726655807229	8.967365640407271	0.38664200097958784	0.14317684112205578	0.11889311064178672	0.35128804725657053	0.26039400644166427	1.0	-17117.957002564588	1496.1747075807682
