118.206930,13
111.943870,10
114.858520,12
113.514184,12
111.943870,10
112.704118,10
114.832108,12
109.246312,10
112.597195,12
114.946885,12
112.704118,10
113.514184,12
114.858520,12
116.740892,12
113.514184,12
112.704118,10
109.246312,10
112.597195,12
112.704118,10
116.740892,12
114.858520,12
111.943870,10
116.351337,14
107.459515,9
114.858520,12
114.832108,12
114.946885,12
114.832108,12
112.597195,12
116.740892,12
113.514184,12
112.704118,10
114.858520,12
113.514184,13
114.858520,12
111.943870,10
111.943870,11
114.858520,12
116.740892,12
112.704118,10
114.946885,12
113.514184,12
113.652368,12
112.597195,12
109.246312,10
109.246312,10
109.246312,10
112.704118,10
109.246312,10
113.514184,12
104.379226,8
114.832108,12
112.704118,10
113.652368,12
111.943870,10
109.246312,10
111.943870,10
111.943870,10
112.704118,10
109.246312,10
114.946885,12
112.704118,10
114.858520,12
110.012810,10
109.246312,10
114.858520,12
112.704118,10
113.514184,12
113.652368,12
116.740892,12
113.652368,12
111.943870,10
111.943870,10
109.246312,10
111.943870,10
113.652368,12
111.943870,10
111.943870,10
109.246312,10
109.246312,10
113.652368,12
114.832108,12
111.943870,10
100.636989,9
109.246312,10
114.858520,12
114.946885,12
111.943870,10
107.459515,9
112.704118,10
113.652368,12
116.740892,12
112.597195,12
109.246312,10
111.943870,10
113.514184,12
112.704118,11
113.652368,12
112.704118,10
113.514184,12
112.704118,10
112.704118,10
112.597195,12
113.652368,12
111.943870,10
112.704118,10
104.379226,8
113.514184,12
111.943870,10
109.246312,10
113.514184,12
112.597195,12
114.832108,12
112.704118,10
112.597195,12
116.740892,12
113.652368,12
112.704118,10
112.704118,10
111.943870,10
112.704118,10
114.858520,12
116.740892,12
109.246312,10
112.704118,10
114.832108,12
116.740892,12
109.246312,10
109.246312,10
114.946885,12
116.740892,12
109.246312,10
112.597195,12
113.652368,13
111.943870,10
113.514184,12
112.704118,10
116.740892,12
109.246312,10
112.704118,10
109.246312,10
113.652368,12
114.858520,12
111.568564,10
113.652368,12
112.704118,10
114.832108,12
109.246312,10
113.652368,12
114.858520,12
114.946885,12
112.597195,12
114.858520,12
116.740892,12
111.943870,10
114.858520,12
114.832108,12
112.597195,12
109.246312,10
109.246312,10
114.832108,12
114.946885,12
113.652368,12
114.858520,12
112.704118,10
114.858520,12
116.740892,12
114.832108,12
114.832108,12
111.943870,10
111.943870,10
113.652368,12
112.704118,10
112.704118,10
111.943870,10
114.858520,12
114.858520,12
114.858520,12
111.943870,10
111.943870,10
116.740892,11
112.704118,10
112.597195,12
110.012810,10
111.943870,10
113.514184,12
109.246312,10
112.597195,12
114.832108,12
112.704118,10
107.459515,9
114.832108,12
109.246312,10
109.246312,10
114.858520,12
111.943870,10
112.704118,10
109.246312,10
112.704118,10
112.597195,12
113.514184,12
