435.609776,14
430.921874,11
427.635851,10
429.327120,14
421.733008,11
434.838160,14
430.485983,13
424.767934,10
434.397201,12
421.558740,10
434.397201,12
430.485983,13
426.155592,12
433.009373,11
424.767934,10
412.798222,10
427.635851,10
434.397201,12
430.219285,12
432.247511,13
426.259834,14
429.900629,12
428.933720,11
429.658149,10
428.134189,13
426.631112,12
429.792187,13
427.433296,11
426.631112,12
427.236827,12
429.155711,12
430.921874,11
428.290660,12
430.219285,12
427.236827,12
421.558740,10
433.009373,11
428.933720,11
430.921874,11
430.921874,11
429.037985,12
424.767934,10
428.933720,11
430.219285,12
427.236827,12
431.720325,13
428.290660,12
428.933720,11
430.921874,11
430.603701,13
428.290660,12
429.658149,10
432.158207,12
424.767934,10
431.861011,13
429.658149,10
435.459438,13
432.247511,13
430.219285,12
429.900629,12
433.009373,11
427.635851,10
429.161535,13
429.900629,12
434.425864,13
430.305346,13
427.635851,10
427.236827,12
428.933720,11
432.910758,14
428.290660,12
421.558740,10
421.558740,10
432.247511,13
426.050129,11
433.654069,13
432.346000,14
430.921874,11
432.158207,12
428.933720,11
433.009373,11
429.900629,12
432.247511,13
429.155711,12
430.485983,13
428.854510,12
430.219285,12
433.009373,11
429.658149,10
430.219285,12
432.247511,13
432.158207,12
429.658149,10
424.767934,10
429.792187,13
429.155711,12
428.740312,13
429.933745,14
429.900629,12
429.037985,12
434.397201,12
433.009373,11
430.485983,13
426.631112,12
432.910758,14
424.767934,10
432.158207,12
423.098770,11
428.290660,12
430.219285,12
432.930147,12
424.767934,10
432.930147,12
427.236827,12
427.635851,10
428.134189,13
427.236827,12
432.247511,13
426.998754,12
429.933745,14
427.635851,10
429.155711,12
428.290660,12
421.558740,10
421.558740,10
429.658149,10
429.658149,10
430.219285,12
430.921874,11
429.155711,12
432.910758,14
433.009373,11
424.767934,10
429.658149,10
421.558740,10
434.397201,12
435.459438,13
433.009373,11
427.635851,10
434.425864,13
429.155711,12
433.096423,15
421.558740,10
429.658149,10
431.720325,13
421.558740,10
430.921874,11
432.247511,13
431.849011,12
427.635851,10
421.558740,10
429.155711,12
430.603701,13
429.792187,13
430.921874,11
421.558740,10
428.740312,13
428.919469,14
428.290660,12
428.933720,11
428.933720,11
426.050129,11
430.921874,11
430.219285,12
432.158207,12
429.658149,10
429.792187,13
435.609776,14
430.219285,12
421.558740,10
428.933720,11
427.236827,12
424.767934,10
421.558740,10
431.849011,12
426.631112,12
430.603701,13
430.219285,12
430.921874,11
434.397201,12
433.654069,13
428.854510,12
432.930147,12
428.933720,11
430.921874,11
424.767934,10
431.849011,12
429.327120,14
429.658149,10
421.558740,10
426.631112,12
429.037985,12
428.933720,11
429.956669,13
432.247511,13
424.767934,10
430.921874,11
430.921874,11
433.009373,11
433.009373,11
426.716437,13
434.397201,12
431.268751,15
424.767934,10
428.290660,12
433.009373,11
431.720325,13
432.247511,13
427.635851,10
429.658149,10
431.849011,12
429.792187,13
430.921874,11
426.631112,12
426.998754,12
429.327120,14
417.970671,9
430.921874,11
428.290660,12
424.495377,12
432.346000,14
434.397201,12
428.933720,11
433.009373,11
430.921874,11
430.921874,11
429.037985,12
432.247511,13
431.720325,13
427.635851,10
432.301948,14
429.658149,10
431.720325,13
430.485983,13
428.290660,12
428.134189,13
434.397201,12
430.921874,11
426.050129,11
429.658149,10
430.219285,12
435.459438,13
430.983218,14
428.933720,11
428.290660,12
424.767934,10
426.050129,11
427.635851,10
429.658149,10
432.910758,14
428.854510,12
426.631112,12
429.658149,10
427.635851,10
424.767934,10
428.933720,11
424.767934,10
424.767934,10
429.658149,10
432.301948,14
434.397201,12
429.658149,10
429.900629,12
428.933720,11
420.961464,11
432.930147,12
426.050129,11
427.635851,10
434.397201,12
433.009373,11
427.236827,12
434.397201,12
427.236827,12
428.933720,11
429.900629,12
434.397201,12
426.050129,11
429.155711,12
430.485983,13
432.301948,14
429.968557,14
427.635851,10
434.397201,12
435.609776,14
433.654069,13
426.050129,11
427.635851,10
432.247511,13
426.050129,11
431.615897,14
431.849011,12
427.635851,10
429.155711,12
428.134189,13
434.425864,13
427.236827,12
421.558740,10
433.654069,13
429.900629,12
430.219285,12
431.896001,14
425.100916,12
429.658149,10
427.635851,10
421.558740,10
428.933720,11
428.290660,12
428.740312,13
429.037985,12
433.009373,11
430.921874,11
432.247511,13
432.247511,13
421.558740,10
427.236827,12
428.933720,11
431.720325,13
426.050129,11
424.767934,10
433.009373,11
430.921874,11
424.767934,10
432.247511,13
434.397201,12
428.290660,12
421.558740,10
433.654069,13
434.397201,12
429.037985,12
428.290660,12
430.219285,12
430.603701,13
430.921874,11
426.631112,12
427.433296,11
435.459438,13
429.037985,12
433.009373,11
434.397201,12
431.615897,14
430.219285,12
426.050129,11
434.397201,12
431.720325,13
431.733605,14
434.425864,13
434.397201,12
426.631112,12
421.558740,10
429.037985,12
433.009373,11
428.290660,12
427.635851,10
434.397201,12
428.933720,11
430.219285,12
435.459438,13
427.635851,10
424.767934,10
430.603701,13
431.720325,13
428.134189,13
434.397201,12
429.658149,10
427.635851,10
427.236827,12
434.838160,14
434.397201,12
429.037985,12
427.635851,10
429.155711,12
427.635851,10
429.792187,13
430.603701,13
426.050129,11
422.719789,10
433.009373,11
427.236827,12
432.247511,13
434.838160,14
428.740312,13
429.155711,12
432.930147,12
427.635851,10
429.658149,10
432.158207,12
430.921874,11
433.423480,14
430.219285,12
427.635851,10
430.921874,11
429.900629,12
430.603701,13
431.733605,14
421.558740,10
431.849011,12
429.155711,12
424.767934,10
432.301948,14
427.635851,10
432.247511,13
429.658149,10
434.397201,12
432.247511,13
429.658149,10
426.050129,11
427.635851,10
431.896001,14
433.009373,11
429.155711,12
426.631112,12
432.930147,12
428.933720,11
422.719789,10
421.558740,10
424.767934,10
426.050129,11
429.792187,13
424.767934,10
429.658149,10
422.787604,11
424.767934,10
421.558740,10
425.950169,12
428.933720,11
429.658149,10
428.933720,11
421.558740,10
429.658149,10
426.998754,12
421.558740,10
433.009373,11
429.658149,10
426.050129,11
432.247511,13
432.930147,12
426.050129,11
429.155711,12
429.658149,10
430.921874,11
428.740312,13
435.459438,13
424.767934,10
430.305346,13
426.050129,11
432.247511,13
430.921874,11
426.050129,11
432.930147,12
434.425864,13
421.558740,10
432.247511,13
428.290660,12
429.900629,12
424.767934,10
431.089192,13
428.290660,12
429.792187,13
430.709737,14
431.849011,12
434.425864,13
426.050129,11
435.609776,14
421.558740,10
426.050129,11
428.134189,13
432.930147,12
427.236827,12
428.740312,13
427.635851,10
424.767934,10
424.767934,10
433.009373,11
427.236827,12
426.050129,11
430.485983,13
432.158207,12
429.658149,10
432.930147,12
426.050129,11
429.658149,10
421.558740,10
431.634815,14
427.635851,10
428.740312,13
426.050129,11
426.050129,11
427.635851,10
431.861011,13
430.921874,11
426.050129,11
429.408733,11
426.631112,12
425.950169,12
429.155711,12
428.290660,12
427.635851,10
434.397201,12
430.219285,12
430.921874,11
426.631112,12
424.767934,10
429.037985,12
428.290660,12
429.658149,10
433.009373,11
429.408733,11
427.635851,10
429.658149,10
426.050129,11
421.558740,10
435.459438,13
432.930147,12
421.558740,10
428.373696,13
435.459438,13
421.558740,10
421.558740,10
429.658149,10
430.921874,11
434.397201,12
428.933720,11
429.155711,12
430.485983,13
434.397201,12
428.933720,11
424.767934,10
428.290660,12
431.615897,14
429.658149,10
431.720325,13
432.930147,12
427.635851,10
430.921874,11
427.236827,12
430.025568,12
429.037985,12
426.631112,12
426.050129,11
427.635851,10
430.485983,13
424.767934,10
421.558740,10
434.397201,12
433.009373,11
430.485983,13
433.654069,13
433.654069,13
434.397201,12
426.050129,11
427.635851,10
427.236827,12
434.397201,12
434.397201,12
428.740312,13
429.155711,12
428.290660,12
428.290660,12
426.998754,12
426.631112,12
411.639147,9
434.425864,13
426.631112,12
428.740312,13
429.792187,13
426.631112,12
421.558740,10
435.459438,13
432.247511,13
431.720325,13
429.658149,10
426.631112,12
421.558740,10
429.155711,12
428.740312,13
434.397201,12
430.921874,11
421.558740,10
434.397201,12
434.838160,14
434.397201,12
427.635851,10
428.290660,12
430.219285,12
428.290660,12
426.050129,11
427.635851,10
427.236827,12
433.009373,11
433.009373,11
427.635851,10
433.654069,13
421.558740,10
427.034531,13
428.134189,13
429.792187,13
421.558740,10
427.635851,10
428.740312,13
421.558740,10
421.558740,10
430.921874,11
428.740312,13
430.485983,13
432.158207,12
433.654069,13
424.767934,10
424.767934,10
428.740312,13
426.631112,12
424.767934,10
430.603701,13
429.658149,10
428.933720,11
435.459438,13
431.720325,13
428.290660,12
429.792187,13
431.720325,13
426.050129,11
429.658149,10
434.838160,14
429.155711,12
431.615897,14
429.900629,12
429.155711,12
429.037985,12
432.158207,12
424.767934,10
426.050129,11
430.603701,13
433.654069,13
434.425864,13
434.397201,12
430.603701,13
421.558740,10
429.792187,13
427.635851,10
428.933720,11
430.921874,11
434.425864,13
432.301948,14
433.654069,13
421.558740,10
428.919469,14
424.767934,10
430.921874,11
429.792187,13
424.767934,10
428.933720,11
427.635851,10
429.658149,10
426.998754,12
429.658149,10
429.658149,10
429.037985,12
426.631112,12
